record_id,data_source,respondent_type,location,property_type,bedrooms,bathrooms,furnished_status,parking,security,road_access,amenities_count,monthly_rent_rwf,review_note
SURV-04339,Primary survey,Real Estate Agent,Kacyiru,Apartment,2,2,Furnished,Yes,Yes,Good,3,300000,
SURV-04460,Primary survey,Real Estate Agent,Kacyiru,Apartment,1,1,Unfurnished,Yes,Yes,Good,7,300000,
SURV-04840,Primary survey,Tenant,Kacyiru,Apartment,2,2,Unfurnished,Yes,Yes,Average,7,300000,
SURV-05267,Primary survey,Real Estate Agent,Kacyiru,Apartment,1,1,Semi-Furnished,Yes,Yes,Good,6,300000,
SURV-02390,Primary survey,Other,Kacyiru,Apartment,2,2,Unfurnished,No,Unknown,Good,7,320000,
SURV-04197,Primary survey,Other,Kacyiru,Apartment,1,1,Furnished,No,Yes,Good,4,320000,
SURV-01504,Primary survey,Tenant,Kacyiru,Apartment,2,2,Furnished,Yes,Yes,Good,5,340000,
SURV-01842,Primary survey,Tenant,Kacyiru,Apartment,2,2,Unfurnished,Yes,Yes,Average,3,340000,
SURV-02162,Primary survey,Tenant,Kacyiru,Apartment,1,1,Unfurnished,Unknown,Yes,Average,5,340000,
SURV-03086,Primary survey,Tenant,Kacyiru,Apartment,1,1,Semi-Furnished,Yes,Yes,Average,3,340000,
SURV-04884,Primary survey,Landlord,Kacyiru,Apartment,2,2,Furnished,Yes,Unknown,Average,3,340000,
SURV-05213,Primary survey,Tenant,Kacyiru,Apartment,2,1,Unfurnished,Yes,Yes,Good,4,340000,
SURV-00804,Primary survey,Tenant,Kacyiru,Apartment,1,1,Semi-Furnished,No,Yes,Poor,5,360000,
SURV-00856,Primary survey,Landlord,Kacyiru,Apartment,2,2,Unfurnished,Yes,Yes,Good,6,360000,
SURV-04163,Primary survey,Tenant,Kacyiru,Apartment,1,1,Furnished,Yes,Yes,Good,5,360000,
SURV-04375,Primary survey,Tenant,Kacyiru,Apartment,2,2,Furnished,Yes,No,Average,4,360000,
SURV-04590,Primary survey,Other,Kacyiru,Apartment,2,1,Unfurnished,Yes,Yes,Average,6,360000,
SURV-04814,Primary survey,Tenant,Kacyiru,Apartment,2,2,Unfurnished,Unknown,Yes,Average,4,360000,
SURV-05168,Primary survey,Tenant,Kacyiru,Apartment,2,1,Furnished,Yes,Yes,Good,6,360000,
SURV-03396,Primary survey,Tenant,Kacyiru,Apartment,2,2,Furnished,Yes,Yes,Average,3,380000,
SURV-03460,Primary survey,Tenant,Kacyiru,Apartment,1,1,Semi-Furnished,Yes,Yes,Good,6,380000,
SURV-03879,Primary survey,Real Estate Agent,Kacyiru,Apartment,1,1,Furnished,Yes,No,Average,4,380000,
SURV-04397,Primary survey,Tenant,Kacyiru,Apartment,1,1,Unfurnished,No,Yes,Poor,7,380000,
SURV-05109,Primary survey,Tenant,Kacyiru,Apartment,2,1,Semi-Furnished,Yes,Yes,Average,6,380000,
SURV-02180,Primary survey,Tenant,Kacyiru,Apartment,1,1,Unfurnished,Yes,No,Average,7,400000,
SURV-02852,Primary survey,Landlord,Kacyiru,Apartment,1,1,Unfurnished,Yes,Yes,Average,6,400000,
SURV-02853,Primary survey,Tenant,Kacyiru,Apartment,1,1,Semi-Furnished,Yes,Yes,Average,7,400000,
SURV-03108,Primary survey,Tenant,Kacyiru,Apartment,2,2,Semi-Furnished,Yes,Yes,Average,7,420000,
SURV-03422,Primary survey,Tenant,Kacyiru,Apartment,2,1,Furnished,Yes,Yes,Good,4,420000,
SURV-04340,Primary survey,Real Estate Agent,Kacyiru,Apartment,2,1,Semi-Furnished,Yes,Yes,Good,4,420000,
SURV-02003,Primary survey,Tenant,Kacyiru,Apartment,2,2,Unfurnished,Yes,No,Average,7,440000,
SURV-02449,Primary survey,Tenant,Kacyiru,Apartment,2,2,Furnished,Yes,Yes,Good,7,440000,
SURV-02703,Primary survey,Landlord,Kacyiru,Apartment,2,2,Semi-Furnished,Yes,Yes,Good,7,440000,
SURV-02778,Primary survey,Tenant,Kacyiru,Apartment,2,1,Semi-Furnished,Yes,Yes,Good,6,440000,
SURV-04631,Primary survey,Tenant,Kacyiru,Apartment,2,1,Furnished,Yes,Yes,Average,3,440000,
SURV-05130,Primary survey,Real Estate Agent,Kacyiru,Apartment,2,1,Unfurnished,Yes,Yes,Poor,7,440000,
SURV-00477,Primary survey,Tenant,Kacyiru,Apartment,2,2,Unfurnished,Yes,Yes,Unknown,4,460000,
SURV-01109,Primary survey,Landlord,Kacyiru,Apartment,2,2,Unfurnished,Yes,Yes,Average,7,480000,
SURV-01637,Primary survey,Landlord,Kacyiru,Apartment,2,2,Unfurnished,Yes,Yes,Good,3,480000,
SURV-02249,Primary survey,Other,Kacyiru,Apartment,2,1,Furnished,Yes,Yes,Good,6,480000,
SURV-03655,Primary survey,Tenant,Kacyiru,Apartment,2,1,Unfurnished,Yes,Yes,Poor,6,480000,
SURV-04001,Primary survey,Tenant,Kacyiru,Apartment,2,2,Semi-Furnished,Yes,Yes,Average,6,480000,
SURV-00032,Primary survey,Landlord,Kacyiru,Apartment,4,4,Furnished,Yes,Yes,Average,8,500000,
SURV-00038,Primary survey,Landlord,Kacyiru,Apartment,1,1,Furnished,Yes,Yes,Good,9,500000,
SURV-00649,Primary survey,Tenant,Kacyiru,Apartment,3,3,Unfurnished,Yes,Yes,Poor,3,500000,
SURV-01027,Primary survey,Tenant,Kacyiru,Apartment,2,2,Unknown,Yes,Yes,Good,6,500000,
SURV-01926,Primary survey,Tenant,Kacyiru,Apartment,2,2,Furnished,Yes,Yes,Poor,4,500000,
SURV-02196,Primary survey,Landlord,Kacyiru,Apartment,3,2,Unfurnished,No,Unknown,Good,5,500000,
SURV-02619,Primary survey,Tenant,Kacyiru,Apartment,3,3,Semi-Furnished,Yes,Yes,Good,7,500000,
SURV-02665,Primary survey,Tenant,Kacyiru,Apartment,2,2,Furnished,No,Yes,Unknown,7,500000,
SURV-02933,Primary survey,Landlord,Kacyiru,Apartment,3,3,Semi-Furnished,Yes,Yes,Poor,6,500000,
SURV-04999,Primary survey,Landlord,Kacyiru,Apartment,3,3,Furnished,Unknown,No,Average,6,500000,
SURV-00639,Primary survey,Tenant,Kacyiru,Apartment,3,1,Furnished,Yes,No,Good,6,520000,
SURV-01695,Primary survey,Tenant,Kacyiru,Apartment,3,2,Furnished,Yes,Unknown,Average,6,520000,
SURV-02839,Primary survey,Tenant,Kacyiru,Apartment,2,2,Furnished,Yes,Yes,Poor,5,520000,
SURV-03536,Primary survey,Tenant,Kacyiru,Apartment,2,1,Furnished,No,Yes,Good,7,520000,
SURV-04031,Primary survey,Tenant,Kacyiru,Apartment,3,1,Furnished,Yes,Yes,Good,5,520000,
SURV-04432,Primary survey,Tenant,Kacyiru,Apartment,2,1,Semi-Furnished,Yes,Yes,Good,4,520000,
SURV-00560,Primary survey,Real Estate Agent,Kacyiru,Apartment,2,1,Unfurnished,Yes,Yes,Average,7,540000,
SURV-01197,Primary survey,Other,Kacyiru,Apartment,3,1,Furnished,Yes,Yes,Good,5,540000,
SURV-04424,Primary survey,Tenant,Kacyiru,Apartment,2,2,Semi-Furnished,Yes,Yes,Average,7,540000,
SURV-04585,Primary survey,Landlord,Kacyiru,Apartment,2,2,Semi-Furnished,Yes,Yes,Good,6,540000,
SURV-05126,Primary survey,Landlord,Kacyiru,Apartment,3,2,Furnished,Yes,Yes,Good,3,540000,
SURV-00808,Primary survey,Real Estate Agent,Kacyiru,Apartment,2,2,Unfurnished,Yes,Yes,Average,3,560000,
SURV-03639,Primary survey,Tenant,Kacyiru,Apartment,3,1,Semi-Furnished,No,Yes,Poor,6,560000,
SURV-00573,Primary survey,Tenant,Kacyiru,Apartment,3,3,Semi-Furnished,Yes,Yes,Average,3,580000,
SURV-02320,Primary survey,Landlord,Kacyiru,Apartment,3,3,Semi-Furnished,No,Yes,Average,7,580000,
SURV-02344,Primary survey,Tenant,Kacyiru,Apartment,3,1,Semi-Furnished,Yes,Yes,Average,5,580000,
SURV-02944,Primary survey,Landlord,Kacyiru,Apartment,3,1,Semi-Furnished,Yes,Yes,Good,5,580000,
SURV-03911,Primary survey,Real Estate Agent,Kacyiru,Apartment,3,3,Furnished,Yes,Yes,Good,4,580000,
SURV-04202,Primary survey,Real Estate Agent,Kacyiru,Apartment,2,1,Furnished,Yes,Yes,Unknown,6,580000,
SURV-04230,Primary survey,Landlord,Kacyiru,Apartment,2,2,Semi-Furnished,Yes,No,Good,4,580000,
SURV-01032,Primary survey,Landlord,Kacyiru,Apartment,3,2,Unknown,Yes,Yes,Good,7,600000,
SURV-01120,Primary survey,Tenant,Kacyiru,Apartment,3,1,Semi-Furnished,Yes,Yes,Average,5,600000,
SURV-01665,Primary survey,Landlord,Kacyiru,Apartment,2,2,Semi-Furnished,Yes,Yes,Good,6,600000,
SURV-03256,Primary survey,Landlord,Kacyiru,Apartment,3,3,Unknown,Yes,No,Good,5,600000,
SURV-03442,Primary survey,Tenant,Kacyiru,Apartment,3,2,Unknown,Yes,Yes,Average,3,600000,
SURV-03777,Primary survey,Landlord,Kacyiru,Apartment,3,2,Furnished,Yes,Yes,Average,7,600000,
SURV-04067,Primary survey,Real Estate Agent,Kacyiru,Apartment,3,2,Furnished,Yes,Yes,Good,3,600000,
SURV-04331,Primary survey,Landlord,Kacyiru,Apartment,2,2,Furnished,Yes,Yes,Average,3,600000,
SURV-04794,Primary survey,Tenant,Kacyiru,Apartment,2,2,Semi-Furnished,Yes,Yes,Good,3,600000,
SURV-05191,Primary survey,Tenant,Kacyiru,Apartment,3,3,Unfurnished,Yes,Yes,Poor,4,620000,
SURV-00847,Primary survey,Tenant,Kacyiru,Apartment,3,1,Unfurnished,Yes,Yes,Good,6,640000,
SURV-04941,Primary survey,Other,Kacyiru,Apartment,3,3,Unfurnished,Yes,No,Good,3,640000,
SURV-03036,Primary survey,Tenant,Kacyiru,Apartment,3,2,Unfurnished,Unknown,Yes,Good,7,660000,
SURV-03293,Primary survey,Tenant,Kacyiru,Apartment,3,1,Unfurnished,No,Yes,Good,6,660000,
SURV-01141,Primary survey,Landlord,Kacyiru,Apartment,3,3,Unfurnished,Unknown,Yes,Good,4,680000,
SURV-01534,Primary survey,Tenant,Kacyiru,Apartment,3,2,Unfurnished,Yes,Yes,Average,7,680000,
SURV-01767,Primary survey,Landlord,Kacyiru,Apartment,3,3,Furnished,Yes,Yes,Poor,3,680000,
SURV-04867,Primary survey,Tenant,Kacyiru,Apartment,3,3,Semi-Furnished,Yes,Yes,Average,6,680000,
SURV-00440,Primary survey,Tenant,Kacyiru,Apartment,3,1,Unfurnished,Yes,Yes,Good,7,700000,
SURV-02647,Primary survey,Tenant,Kacyiru,Apartment,3,3,Unfurnished,Yes,Yes,Average,7,700000,
SURV-04606,Primary survey,Real Estate Agent,Kacyiru,Apartment,3,1,Semi-Furnished,Yes,Unknown,Good,5,700000,
SURV-03414,Primary survey,Tenant,Kacyiru,Apartment,3,3,Unfurnished,Unknown,Yes,Good,7,720000,
SURV-04894,Primary survey,Tenant,Kacyiru,Apartment,3,2,Semi-Furnished,Yes,Yes,Good,4,720000,
SURV-02356,Primary survey,Tenant,Kacyiru,Apartment,3,3,Furnished,Yes,Yes,Average,6,740000,
SURV-03321,Primary survey,Tenant,Kacyiru,Apartment,3,2,Unfurnished,No,Yes,Average,7,740000,
SURV-05214,Primary survey,Landlord,Kacyiru,Apartment,3,2,Semi-Furnished,Yes,Yes,Average,7,740000,
SURV-02347,Primary survey,Tenant,Kacyiru,Apartment,3,3,Semi-Furnished,Yes,Yes,Average,5,760000,
SURV-04357,Primary survey,Tenant,Kacyiru,Apartment,3,3,Unknown,Yes,No,Good,6,760000,
SURV-04981,Primary survey,Tenant,Kacyiru,Apartment,3,1,Semi-Furnished,Yes,Yes,Good,4,760000,
SURV-05023,Primary survey,Tenant,Kacyiru,Apartment,3,1,Unfurnished,Yes,Yes,Good,4,760000,
SURV-00648,Primary survey,Tenant,Kacyiru,Apartment,3,3,Semi-Furnished,Yes,Yes,Good,4,780000,
SURV-01810,Primary survey,Tenant,Kacyiru,Apartment,3,2,Unfurnished,Yes,No,Good,5,780000,
SURV-02614,Primary survey,Real Estate Agent,Kacyiru,Apartment,3,2,Unfurnished,No,Yes,Good,5,780000,
SURV-02999,Primary survey,Tenant,Kacyiru,Apartment,3,2,Unfurnished,Yes,Yes,Good,5,780000,
SURV-00070,Primary survey,Tenant,Kacyiru,Apartment,2,2,Furnished,Yes,Yes,Good,4,800000,
SURV-01678,Primary survey,Landlord,Kacyiru,Apartment,3,1,Unfurnished,Yes,Yes,Average,3,800000,
SURV-03538,Primary survey,Real Estate Agent,Kacyiru,Apartment,3,3,Unfurnished,Unknown,Yes,Good,6,800000,
SURV-03779,Primary survey,Tenant,Kacyiru,Apartment,3,1,Unfurnished,Yes,Yes,Good,4,800000,
SURV-03788,Primary survey,Landlord,Kacyiru,Apartment,3,1,Unfurnished,No,Yes,Good,5,800000,
SURV-03832,Primary survey,Tenant,Kacyiru,Apartment,3,3,Semi-Furnished,Unknown,Yes,Average,5,800000,
SURV-04856,Primary survey,Tenant,Kacyiru,Apartment,3,2,Unfurnished,Yes,Yes,Average,3,800000,
SURV-00015,Primary survey,Tenant,Kacyiru,Apartment,5,3,Unfurnished,Yes,Yes,Good,7,1000000,
SURV-00026,Primary survey,Real Estate Agent,Kacyiru,Apartment,4,2,Furnished,Yes,Yes,Good,5,1700000,
SURV-00005,Primary survey,Landlord,Kacyiru,Apartment,3,4,Furnished,Yes,Yes,Good,4,7000000,
SURV-00171,Primary survey,Real Estate Agent,Kacyiru,Apartment,5,2,Furnished,Yes,Yes,Good,10,8000000,
SURV-00006,Primary survey,Landlord,Kacyiru,House,3,1,Furnished,No,Yes,Average,1,200000,
SURV-00052,Primary survey,Tenant,Kacyiru,House,3,2,Unfurnished,Yes,Yes,Good,1,200000,
SURV-00197,Primary survey,Landlord,Kacyiru,House,2,1,Unfurnished,No,No,Good,2,250000,
SURV-00001,Primary survey,Other,Kacyiru,House,2,1,Unfurnished,No,Yes,Average,1,300000,
SURV-00028,Primary survey,Other,Kacyiru,House,1,1,Unfurnished,No,Yes,Good,4,300000,
SURV-00043,Primary survey,Tenant,Kacyiru,House,2,1,Unfurnished,Yes,Yes,Good,1,300000,
SURV-00045,Primary survey,Tenant,Kacyiru,House,2,2,Unfurnished,No,Yes,Good,1,300000,
SURV-02905,Primary survey,Real Estate Agent,Kacyiru,House,2,2,Unfurnished,Yes,Yes,Average,3,300000,
SURV-01265,Primary survey,Landlord,Kacyiru,House,2,2,Unfurnished,Unknown,Yes,Good,3,320000,
SURV-02570,Primary survey,Tenant,Kacyiru,House,2,2,Unfurnished,Yes,Yes,Average,4,320000,
SURV-03954,Primary survey,Tenant,Kacyiru,House,2,2,Furnished,Yes,No,Good,7,320000,
SURV-00293,Primary survey,Tenant,Kacyiru,House,3,1,Unfurnished,No,No,Average,3,350000,
SURV-04498,Primary survey,Tenant,Kacyiru,House,2,2,Unknown,Yes,Yes,Average,7,360000,
SURV-04166,Primary survey,Tenant,Kacyiru,House,2,1,Unfurnished,Yes,Yes,Average,5,380000,
SURV-02277,Primary survey,Landlord,Kacyiru,House,2,1,Unknown,Yes,Yes,Unknown,7,420000,
SURV-04930,Primary survey,Tenant,Kacyiru,House,2,2,Semi-Furnished,No,Yes,Good,6,420000,
SURV-01500,Primary survey,Landlord,Kacyiru,House,2,1,Unfurnished,Yes,Yes,Good,5,440000,
SURV-01506,Primary survey,Tenant,Kacyiru,House,2,2,Semi-Furnished,Yes,Yes,Average,6,460000,
SURV-04782,Primary survey,Tenant,Kacyiru,House,2,2,Semi-Furnished,Yes,Yes,Good,4,460000,
SURV-03508,Primary survey,Other,Kacyiru,House,2,2,Furnished,Yes,Yes,Average,4,480000,
SURV-00736,Primary survey,Tenant,Kacyiru,House,2,2,Furnished,Yes,Yes,Good,5,520000,
SURV-01526,Primary survey,Tenant,Kacyiru,House,2,2,Furnished,Yes,Yes,Good,3,520000,
SURV-01876,Primary survey,Landlord,Kacyiru,House,2,2,Unfurnished,Yes,Yes,Good,4,520000,
SURV-03073,Primary survey,Tenant,Kacyiru,House,2,1,Semi-Furnished,Yes,Yes,Average,3,520000,
SURV-03295,Primary survey,Tenant,Kacyiru,House,2,2,Furnished,Yes,Unknown,Average,6,520000,
SURV-01149,Primary survey,Real Estate Agent,Kacyiru,House,3,2,Semi-Furnished,Yes,Unknown,Average,5,570000,
SURV-03670,Primary survey,Tenant,Kacyiru,House,3,2,Semi-Furnished,No,Yes,Good,5,570000,
SURV-01539,Primary survey,Real Estate Agent,Kacyiru,House,2,1,Furnished,Yes,Yes,Good,7,580000,
SURV-03513,Primary survey,Tenant,Kacyiru,House,3,2,Furnished,Unknown,Yes,Average,5,590000,
SURV-01033,Primary survey,Tenant,Kacyiru,House,3,1,Furnished,Yes,Yes,Average,4,610000,
SURV-02588,Primary survey,Real Estate Agent,Kacyiru,House,3,3,Furnished,Yes,No,Average,4,610000,
SURV-04707,Primary survey,Tenant,Kacyiru,House,3,1,Furnished,Yes,Yes,Good,6,610000,
SURV-02113,Primary survey,Landlord,Kacyiru,House,2,2,Unfurnished,No,Yes,Good,7,620000,
SURV-03890,Primary survey,Tenant,Kacyiru,House,3,3,Semi-Furnished,Yes,Yes,Poor,4,630000,
SURV-02175,Primary survey,Tenant,Kacyiru,House,2,2,Unfurnished,Yes,Yes,Good,5,660000,
SURV-03368,Primary survey,Other,Kacyiru,House,2,1,Unfurnished,Yes,Unknown,Good,3,660000,
SURV-00537,Primary survey,Tenant,Kacyiru,House,3,3,Semi-Furnished,Yes,Yes,Good,6,670000,
SURV-04724,Primary survey,Landlord,Kacyiru,House,2,1,Semi-Furnished,Yes,Yes,Average,4,700000,
SURV-01030,Primary survey,Tenant,Kacyiru,House,3,1,Unknown,No,Yes,Average,5,710000,
SURV-02054,Primary survey,Tenant,Kacyiru,House,3,3,Furnished,Yes,Yes,Good,6,710000,
SURV-03444,Primary survey,Tenant,Kacyiru,House,3,3,Unfurnished,Yes,Yes,Average,7,710000,
SURV-01628,Primary survey,Real Estate Agent,Kacyiru,House,2,1,Semi-Furnished,Yes,Yes,Poor,6,720000,
SURV-02077,Primary survey,Tenant,Kacyiru,House,2,2,Furnished,No,Yes,Average,7,740000,
SURV-00785,Primary survey,Tenant,Kacyiru,House,3,3,Semi-Furnished,Yes,Yes,Good,7,770000,
SURV-01982,Primary survey,Landlord,Kacyiru,House,3,2,Unfurnished,Yes,Yes,Good,6,770000,
SURV-04798,Primary survey,Tenant,Kacyiru,House,2,2,Semi-Furnished,Yes,Unknown,Good,5,800000,
SURV-02021,Primary survey,Landlord,Kacyiru,House,3,1,Semi-Furnished,Yes,Yes,Poor,4,810000,
SURV-03074,Primary survey,Landlord,Kacyiru,House,3,3,Unfurnished,Yes,Yes,Good,3,810000,
SURV-03811,Primary survey,Tenant,Kacyiru,House,4,1,Unfurnished,Yes,Yes,Good,3,820000,
SURV-03097,Primary survey,Real Estate Agent,Kacyiru,House,4,3,Semi-Furnished,Yes,Yes,Good,4,840000,
SURV-04214,Primary survey,Tenant,Kacyiru,House,3,3,Semi-Furnished,Yes,Yes,Average,3,850000,
SURV-03085,Primary survey,Tenant,Kacyiru,House,3,2,Unknown,No,Yes,Average,4,870000,
SURV-00803,Primary survey,Tenant,Kacyiru,House,4,2,Semi-Furnished,Yes,No,Average,3,880000,
SURV-01874,Primary survey,Tenant,Kacyiru,House,4,1,Unfurnished,Yes,Yes,Average,6,880000,
SURV-04454,Primary survey,Tenant,Kacyiru,House,4,1,Furnished,Yes,Yes,Good,6,920000,
SURV-00678,Primary survey,Tenant,Kacyiru,House,4,1,Semi-Furnished,Yes,Yes,Good,3,940000,
SURV-04178,Primary survey,Tenant,Kacyiru,House,4,4,Semi-Furnished,No,Yes,Average,7,960000,
SURV-04809,Primary survey,Tenant,Kacyiru,House,3,2,Unfurnished,No,Yes,Average,4,970000,
SURV-01564,Primary survey,Tenant,Kacyiru,House,4,4,Unfurnished,Yes,Yes,Average,7,980000,
SURV-01322,Primary survey,Tenant,Kacyiru,House,3,1,Unfurnished,Yes,Yes,Good,4,990000,
SURV-04739,Primary survey,Real Estate Agent,Kacyiru,House,3,3,Furnished,Yes,Yes,Average,6,990000,
SURV-05256,Primary survey,Landlord,Kacyiru,House,4,2,Semi-Furnished,Yes,Yes,Unknown,7,1000000,
SURV-01065,Primary survey,Other,Kacyiru,House,3,3,Semi-Furnished,Yes,Yes,Average,5,1010000,
SURV-00535,Primary survey,Tenant,Kacyiru,House,3,2,Furnished,Yes,Yes,Good,5,1030000,
SURV-01438,Primary survey,Real Estate Agent,Kacyiru,House,4,4,Semi-Furnished,Yes,Yes,Average,4,1040000,
SURV-02376,Primary survey,Tenant,Kacyiru,House,4,2,Furnished,No,Yes,Average,6,1060000,
SURV-03016,Primary survey,Tenant,Kacyiru,House,4,1,Unfurnished,Yes,Yes,Average,3,1060000,
SURV-05240,Primary survey,Tenant,Kacyiru,House,5,4,Unfurnished,No,Yes,Average,3,1070000,
SURV-01053,Primary survey,Landlord,Kacyiru,House,4,4,Furnished,Yes,Yes,Average,4,1080000,
SURV-01219,Primary survey,Real Estate Agent,Kacyiru,House,4,2,Semi-Furnished,Yes,Yes,Average,5,1080000,
SURV-04504,Primary survey,Landlord,Kacyiru,House,5,4,Furnished,Yes,Yes,Average,4,1090000,
SURV-01451,Primary survey,Tenant,Kacyiru,House,4,4,Semi-Furnished,Yes,Yes,Good,7,1100000,
SURV-03581,Primary survey,Landlord,Kacyiru,House,4,4,Unfurnished,Yes,Yes,Poor,6,1120000,
SURV-05203,Primary survey,Real Estate Agent,Kacyiru,House,5,1,Unfurnished,Yes,Yes,Good,3,1130000,
SURV-01947,Primary survey,Tenant,Kacyiru,House,4,4,Furnished,Yes,No,Average,3,1140000,
SURV-00507,Primary survey,Landlord,Kacyiru,House,5,3,Semi-Furnished,Yes,Yes,Good,4,1170000,
SURV-03654,Primary survey,Landlord,Kacyiru,House,5,4,Unfurnished,Yes,Yes,Good,7,1170000,
SURV-02079,Primary survey,Landlord,Kacyiru,House,4,3,Unfurnished,No,Yes,Good,3,1180000,
SURV-02810,Primary survey,Tenant,Kacyiru,House,4,2,Unfurnished,Yes,No,Poor,5,1180000,
SURV-03473,Primary survey,Real Estate Agent,Kacyiru,House,5,1,Semi-Furnished,Unknown,Yes,Poor,5,1190000,
SURV-04066,Primary survey,Tenant,Kacyiru,House,5,1,Semi-Furnished,Yes,Yes,Average,4,1190000,
SURV-03116,Primary survey,Real Estate Agent,Kacyiru,House,5,4,Furnished,Yes,No,Average,3,1210000,
SURV-04990,Primary survey,Tenant,Kacyiru,House,4,3,Unknown,No,Yes,Good,4,1220000,
SURV-00806,Primary survey,Tenant,Kacyiru,House,5,1,Furnished,No,Yes,Average,6,1230000,
SURV-02814,Primary survey,Tenant,Kacyiru,House,4,4,Unfurnished,No,Yes,Good,6,1240000,
SURV-02939,Primary survey,Landlord,Kacyiru,House,4,4,Furnished,Yes,Unknown,Average,6,1240000,
SURV-00546,Primary survey,Tenant,Kacyiru,House,5,3,Furnished,Yes,Yes,Good,6,1270000,
SURV-00582,Primary survey,Tenant,Kacyiru,House,5,3,Furnished,Yes,Yes,Average,6,1270000,
SURV-04210,Primary survey,Real Estate Agent,Kacyiru,House,4,3,Furnished,Yes,No,Good,7,1280000,
SURV-03196,Primary survey,Tenant,Kacyiru,House,5,4,Semi-Furnished,Yes,Yes,Good,7,1290000,
SURV-04307,Primary survey,Tenant,Kacyiru,House,6,3,Furnished,Yes,Yes,Good,5,1300000,
SURV-03042,Primary survey,Landlord,Kacyiru,House,5,1,Semi-Furnished,Yes,No,Average,5,1310000,
SURV-02774,Primary survey,Tenant,Kacyiru,House,6,1,Unfurnished,Yes,Yes,Average,6,1340000,
SURV-03871,Primary survey,Tenant,Kacyiru,House,6,3,Furnished,Yes,Yes,Poor,3,1340000,
SURV-02991,Primary survey,Other,Kacyiru,House,5,2,Semi-Furnished,Yes,Yes,Average,5,1350000,
SURV-03761,Primary survey,Tenant,Kacyiru,House,5,1,Furnished,Yes,Yes,Good,7,1370000,
SURV-04699,Primary survey,Real Estate Agent,Kacyiru,House,6,1,Unfurnished,Yes,Yes,Good,4,1380000,
SURV-03623,Primary survey,Landlord,Kacyiru,House,5,3,Unfurnished,Yes,Yes,Average,7,1390000,
SURV-05128,Primary survey,Tenant,Kacyiru,House,5,1,Unfurnished,Yes,Yes,Good,6,1390000,
SURV-01954,Primary survey,Landlord,Kacyiru,House,6,4,Furnished,Yes,Yes,Average,7,1400000,
SURV-00597,Primary survey,Tenant,Kacyiru,House,5,3,Semi-Furnished,Yes,Yes,Average,6,1410000,
SURV-04618,Primary survey,Tenant,Kacyiru,House,6,2,Furnished,Yes,Yes,Good,5,1420000,
SURV-02099,Primary survey,Other,Kacyiru,House,5,4,Semi-Furnished,Yes,Yes,Average,6,1430000,
SURV-03900,Primary survey,Landlord,Kacyiru,House,6,3,Unfurnished,Yes,Yes,Average,5,1440000,
SURV-02308,Primary survey,Tenant,Kacyiru,House,6,1,Unfurnished,Yes,No,Average,3,1460000,
SURV-01764,Primary survey,Tenant,Kacyiru,House,6,2,Furnished,No,No,Poor,7,1480000,
SURV-03210,Primary survey,Tenant,Kacyiru,House,6,1,Semi-Furnished,Yes,Unknown,Average,3,1480000,
SURV-02445,Primary survey,Tenant,Kacyiru,House,5,1,Semi-Furnished,Yes,No,Average,7,1510000,
SURV-03498,Primary survey,Landlord,Kacyiru,House,5,4,Furnished,Yes,Yes,Good,5,1510000,
SURV-01811,Primary survey,Tenant,Kacyiru,House,6,3,Unfurnished,No,Yes,Average,4,1520000,
SURV-02206,Primary survey,Other,Kacyiru,House,6,3,Furnished,Yes,Yes,Good,3,1520000,
SURV-04265,Primary survey,Tenant,Kacyiru,House,5,4,Furnished,Yes,No,Good,5,1530000,
SURV-02178,Primary survey,Landlord,Kacyiru,House,6,2,Unfurnished,Yes,Yes,Good,6,1540000,
SURV-00394,Primary survey,Tenant,Kacyiru,House,6,3,Semi-Furnished,Yes,No,Good,7,1560000,
SURV-02375,Primary survey,Tenant,Kacyiru,House,6,4,Furnished,No,Yes,Poor,3,1560000,
SURV-02479,Primary survey,Tenant,Kacyiru,House,6,2,Unfurnished,Yes,No,Average,6,1560000,
SURV-02186,Primary survey,Landlord,Kacyiru,House,6,2,Furnished,Yes,Yes,Good,4,1580000,
SURV-02327,Primary survey,Tenant,Kacyiru,House,6,2,Furnished,No,Yes,Good,5,1580000,
SURV-02014,Primary survey,Landlord,Kacyiru,House,6,3,Unknown,Yes,Yes,Good,5,1600000,
SURV-02006,Primary survey,Tenant,Kacyiru,House,6,2,Furnished,Yes,Yes,Good,6,1620000,
SURV-02223,Primary survey,Tenant,Kacyiru,House,6,1,Furnished,Yes,Yes,Average,5,1620000,
SURV-00919,Primary survey,Landlord,Kacyiru,House,6,1,Unfurnished,Yes,Yes,Average,7,1640000,
SURV-02423,Primary survey,Landlord,Kacyiru,House,6,1,Unfurnished,Yes,Yes,Poor,3,1660000,
SURV-00467,Primary survey,Tenant,Kacyiru,House,6,1,Unfurnished,Yes,Yes,Average,7,1700000,
SURV-04090,Primary survey,Real Estate Agent,Kacyiru,House,6,1,Unfurnished,Yes,Yes,Good,7,1700000,
SURV-00362,Primary survey,Landlord,Kacyiru,House,6,4,Furnished,Yes,Yes,Good,7,1720000,
SURV-04106,Primary survey,Tenant,Kacyiru,House,6,3,Furnished,Yes,Yes,Average,6,1720000,
SURV-03261,Primary survey,Tenant,Kacyiru,House,6,1,Furnished,Yes,Yes,Average,6,1740000,
SURV-01968,Primary survey,Tenant,Kacyiru,House,6,3,Furnished,Yes,Yes,Good,6,1780000,
